Price,Close,High,Low,Open,Volume,Returns
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2019-08-20,50.55630111694336,51.27489599056535,50.546689438817666,50.68127493565582,107537200,4.746309386027825e-05
2019-08-21,51.1042594909668,51.346993790769034,50.854315515628436,51.18837726179461,86141600,0.010838577228107216
2019-08-22,51.06099319458008,51.53685003904177,50.65002341946824,51.23643471626912,89014800,-0.0008466279879149052
2019-08-23,48.70093536376953,50.96246310509183,48.30679055271319,50.332790008185185,187272000,-0.046220366725280626
2019-08-26,49.6262092590332,49.794441106144575,49.28253222326784,49.47479876304336,104174400,0.01899909905944064
2019-08-27,49.06624221801758,50.1213008461803,48.91483169869876,49.955470975912974,103493200,-0.011283695639390356
2019-08-28,49.3954963684082,49.44116009127208,48.86436404932155,49.051822946314466,63755200,0.00671040078691254
2019-08-29,50.23185729980469,50.30636340005424,49.66707854342665,50.10928913577256,83962000,0.01693192685338407
2019-08-30,50.166969299316406,50.577935508818626,49.796855476567124,50.50824075026929,84573600,-0.001291769884219196
2019-09-03,49.436344146728516,49.743969139920104,49.08065343594684,49.61178566616297,80092000,-0.014563868672805125
2019-09-04,50.275115966796875,50.344810722376806,49.82569572550079,50.08284938745984,76752400,0.01696670404224987
2019-09-05,51.2580680847168,51.42389794369397,50.83267892479877,50.950443061493466,95654800,0.01955146396020435
2019-09-06,51.25326156616211,51.53204789572798,51.07301235316033,51.44312612414458,77449200,-9.37709659042385e-05
2019-09-09,51.47196960449219,52.01752496664898,50.72694165520818,51.63299180966499,109237600,0.004267202352532307
2019-09-10,52.08000564575195,52.09923266869462,50.88074988553813,51.39746283359591,127111600,0.01181295462232912
2019-09-11,53.73589324951172,53.76473561660298,52.32754595134343,52.4092617130592,177158400,0.03179507343035071
2019-09-12,53.61573028564453,54.4160372602079,53.56045488514693,54.02670011962347,128906800,-0.0022361769126872932
2019-09-13,52.57268142700195,53.06295761966519,52.156907647555165,52.87309674944196,159053200,-0.019454157447555076
2019-09-16,52.849063873291016,52.904342934889065,52.286687250476454,52.32754329567108,84632400,0.0052571495078261865
2019-09-17,53.041343688964844,53.07018606180777,52.661618173292,52.86350011447142,73274800,0.003638282338071841
2019-09-18,53.53883361816406,53.558060644423605,52.73852652761445,53.127863724624426,101360000,0.009379285941858884
2019-09-19,53.10381317138672,53.7767405072033,52.962014363244926,53.35615908872847,88242400,-0.008125325439098718
2019-09-20,52.327552795410156,53.48835829201576,52.26506771503566,53.204767926646866,221652400,-0.014617789752145782
2019-09-23,52.56547546386719,52.8346464382801,52.308318169456676,52.62075086028852,76662000,0.004546795249287916
2019-09-24,52.315528869628906,53.471530215080406,52.19776839960509,53.12064347326149,124763200,-0.00475495735618503
2019-09-25,53.12063980102539,53.2335962580172,52.1857474445808,52.52461681555622,87613600,0.015389521023534636
2019-09-26,52.8466682434082,53.09901788679732,52.591916597251874,52.87310494256668,75334000,-0.0051575349740403675
2019-09-27,52.589508056640625,53.103818957729175,52.21939431443392,53.002876179178735,101408000,-0.004866157041028885
2019-09-30,53.82722091674805,53.973823753885995,53.06296236123528,53.08939905865949,103909600,0.023535357257465916
2019-10-01,53.976226806640625,54.84863417143314,53.882497362527516,54.09158894337955,139223200,0.002768225580938699
2019-10-02,52.62315368652344,53.733487563158945,52.37560808292696,53.60851376014331,138449200,-0.025067945652524237
2019-10-03,53.07017517089844,53.10382154299348,51.70268392792921,52.49577750833809,114426000,0.008494768045220313
2019-10-04,54.557830810546875,54.6731929479549,53.80799525329293,54.22857675291312,138478800,0.028031858475270566
2019-10-07,54.56985092163086,55.259603442439,54.276645225102136,54.37999002003267,122306000,0.00022031871328831443
2019-10-08,53.9305534362793,54.81017031883332,53.913732086335266,54.27182844576076,111820000,-0.011715214070671998
2019-10-09,54.5626335144043,54.74528471456468,54.22857181467111,54.5626335144043,74770400,0.011720259442021597
2019-10-10,55.29805374145508,55.38217150680817,54.62752828997779,54.77893513356194,113013600,0.013478459152024502
2019-10-11,56.768890380859375,57.11256378651316,55.83159227355159,55.98540478852595,166795600,0.02659834370086811
2019-10-14,56.687164306640625,57.230317516335425,56.39876635191698,56.45404174033743,96427600,-0.0014396278255652817
2019-10-15,56.55500030517578,57.11497135397821,56.44925350323164,56.81215396701269,87360000,-0.0023314625644338394
2019-10-16,56.326663970947266,56.535755506211274,56.04547569991516,56.08633173924336,73903200,-0.004037420793853608
2019-10-17,56.54537582397461,56.754463724015515,56.12239235171388,56.49971210622329,67585200,0.003882918632286625
2019-10-18,56.816959381103516,57.09814772935947,56.30745241628178,56.37955283902993,97433600,0.004802931330306182
2019-10-21,57.80231857299805,57.91768071421455,57.03566163738293,57.083727362633255,87247200,0.01734269490356155
2019-10-22,57.67013931274414,58.20848130833189,57.58842354511688,57.95853733426326,82293600,-0.0022867466827819483
2019-10-23,58.44400405883789,58.458427076554564,57.97295482779117,58.184448414812785,75828800,0.013418811803056263
2019-10-24,58.540138244628906,58.8333439248231,58.11474907464559,58.763645508761726,69275200,0.0016448939003945728
2019-10-25,59.26112365722656,59.29717202603743,58.37189511049562,58.439187843728526,73477200,0.012316086606847243
2019-10-28,59.85475158691406,59.902817306683154,59.29477696701474,59.46300881979624,96572800,0.010017156156557405
2019-10-29,58.47043991088867,60.02298808307294,58.29740403976976,59.835529194446124,142839600,-0.023127849323963168
2019-10-30,58.463226318359375,58.953506199746954,57.970548101650635,58.82372472112932,124522000,-0.00012337161376396732
2019-10-31,59.785064697265625,59.883601825447826,57.021243105367084,59.41976222287998,139162000,0.022609740552261393
2019-11-01,61.48180389404297,61.50823692360431,59.88119007430968,59.972513844449246,151125200,0.02838065335162132
2019-11-04,61.88555908203125,61.96967684280091,61.37605584677562,61.844699369305836,103272000,0.006567068017134137
2019-11-05,61.7966423034668,62.05139394165395,61.60197373719849,61.77741161321152,79897600,-0.0014367936540186088
2019-11-06,61.82307434082031,61.88315741177333,61.373654143589235,61.710117874054276,75864400,0.0004277261088672102
2019-11-07,62.53659439086914,62.75836715496231,62.218401564449074,62.37026665689407,94940400,0.011541322680190813
2019-11-08,62.70775604248047,62.780069259509496,61.914686765954706,62.358224995286456,69986400,0.0027369838936468494
2019-11-11,63.204322814941406,63.26940470655906,62.25938848011843,62.264206908852415,81821200,0.007918745683142436
2019-11-12,63.146453857421875,63.34653263881731,62.89576319221143,63.04762091279184,87388800,-0.0009155854369164995
2019-11-13,63.75151443481445,63.82624054265363,62.93193278483699,62.94639542787812,102734400,0.009581861536654745
2019-11-14,63.31037521362305,63.850333385659255,63.180204098443475,63.57794140753723,89182800,-0.006919666538156788
2019-11-15,64.06246948242188,64.06728791082074,63.39957143680535,63.56107338652864,100206400,0.011879478936289711
2019-11-18,64.38546752929688,64.46501204164511,63.69364434245913,64.07209319455887,86703200,0.005041923133538129
2019-11-19,64.19022369384766,64.60242366565966,63.97327672744023,64.5783168124191,76167200,-0.0030324208698240263
2019-11-20,63.44294738769531,64.13958901338246,62.77040525583335,64.00942526376622,106234400,-0.011641590621594422
2019-11-21,63.15851974487305,63.64062743076924,62.95844093565361,63.563488435494776,121395200,-0.004483203484922371
2019-11-22,63.10308074951172,63.440554690647915,62.876489526953094,63.298333792468384,65325200,-0.0008777754067902377
2019-11-25,64.2094955444336,64.22637107491714,63.281437000749,63.32723780841707,84020400,0.017533451327262473
2019-11-26,63.708106994628906,64.39993018161393,63.27661865903487,64.3468980545779,105207600,-0.007808635553875676
2019-11-27,64.56385803222656,64.59760910005717,63.95399212630652,64.01907401320656,65235600,0.013432372706817297
2019-11-29,64.421630859375,64.60242121725912,64.09620674390789,64.2649473538178,46617600,-0.0022028914811839106
2019-12-02,63.67679214477539,64.66270160521697,63.50564595427411,64.4264661607481,94487200,-0.011561935093284181
2019-12-03,62.54142379760742,62.56070486863775,61.779692755265934,62.26661887986274,114430400,-0.01783017499667061
2019-12-04,63.09341812133789,63.471874346050804,62.83790168645125,62.931916197819106,67181600,0.008826059437290645
2019-12-05,64.01907348632812,64.09380694214096,63.332075950010655,63.58759242350244,74424400,0.014671187463802804
2019-12-06,65.25569152832031,65.32559921087861,64.43369694330708,64.477092231049,106075600,0.019316400170275472
2019-12-09,64.34210205078125,65.2773848846026,63.8575814192928,65.08454473165352,128042400,-0.014000150119358956
2019-12-10,64.7181396484375,65.10141438333517,64.08657238840084,64.74706493312719,90420400,0.005844347412825801
2019-12-11,65.2701416015625,65.34969348345126,64.7229520666511,64.79767816395331,78756800,0.00852932355787095
2019-12-12,65.43647003173828,65.70163071358168,64.4385110100101,64.54939371100679,137310400,0.0025483080945514214
2019-12-13,66.32593536376953,66.36209195364366,65.30868828251143,65.43644647098425,133587600,0.013592807368732363
2019-12-16,67.46133422851562,67.68551992411864,66.7671052447666,66.77192367399121,128186000,0.017118474975421183
2019-12-17,67.59390258789062,67.9217322522176,67.20580211215017,67.39141826173947,114158400,0.0019651013560737507
2019-12-18,67.43238830566406,67.95306540143068,67.28293612524905,67.44685094529272,116028400,-0.0023894800572662467
2019-12-19,67.49988555908203,67.77950886281938,67.24196357196422,67.3745402255633,98369200,0.001000961928146582
2019-12-20,67.36006164550781,68.13384213651304,67.14793316484396,68.03260367934506,275978000,-0.002071468898296569
2019-12-23,68.45928192138672,68.51954537378231,67.58425541558223,67.62282490788083,98572000,0.016318575859738838
2019-12-24,68.52436828613281,68.6738278372129,68.19895150700309,68.62561412958978,48478800,0.0009507310465342034
2019-12-26,69.8839111328125,69.90078666508992,68.628022839031,68.6569481192903,93121200,0.019840282817387367
2019-12-27,69.85739135742188,70.86258898425908,69.45242272121374,70.17558415289048,146266000,-0.00037948327391446046
2019-12-30,70.27200317382812,70.55403936484663,68.75336713216096,69.77543291987965,144114400,0.005935117363385478
2019-12-31,70.78545379638672,70.79268511683624,69.78990032835488,69.88873327875099,100805600,0.007306617135824256
2020-01-02,72.40052032470703,72.46078378305016,71.15668166173941,71.40978524422886,135480400,0.022816361861096812
2020-01-03,71.69664764404297,72.45596582996416,71.47246932030643,71.62915285765841,146322800,-0.009721928482105957
2020-01-06,72.26792907714844,72.30649856939735,70.5685026643333,70.81920068576198,118387200,0.00796803549228331
2020-01-07,71.92806243896484,72.53310260522755,71.70870255084994,72.27758611058375,108872000,-0.0047028694819907235
2020-01-08,73.0851058959961,73.38642316119072,71.63155170295238,71.63155170295238,132079200,0.016086120184497732
2020-01-09,74.63749694824219,74.83033706552648,73.81068409472688,74.06137477592067,170108400,0.021240867523065976
2020-01-10,74.80621337890625,75.37028567561227,74.30482477296201,74.87130260503702,140644800,0.0022604781452018052
2020-01-13,76.40442657470703,76.43094632364196,75.0039042885127,75.1220256778742,121532000,0.021364711881693088
2020-01-14,75.3727035522461,76.55146021431688,75.24977111147209,76.34174457661803,161954400,-0.01350344566033923
2020-01-15,75.0496826171875,76.05246721987251,74.61819429330173,75.17262239843001,121923600,-0.004285648780459117
2020-01-16,75.98979187011719,76.10068190640935,75.23047392822782,75.59205460116348,108829200,0.0125264920536039
2020-01-17,76.83109283447266,76.83349837052724,75.93195936574989,76.23809509330889,137816400,0.011071236591796874
2020-01-21,76.31041717529297,76.90099467937888,76.17301471865545,76.459869381581,110843200,-0.006776887324789871
2020-01-22,76.58280181884766,77.13480977194556,76.48878729766383,76.79492300181599,101832400,0.003569429360201104
2020-01-23,76.95162963867188,77.03117417903718,76.0886526637108,76.63584965719392,104472000,0.004816065892922827
2020-01-24,76.72985076904297,77.93993845348767,76.53941616685312,77.19749582877215,146537600,-0.002882055528521943
2020-01-27,74.47358703613281,75.15335327614349,73.49249613883003,74.74115326828117,161940000,-0.029405292859248644
2020-01-28,76.58039093017578,76.7515370876536,75.25459488094803,75.35342783283777,162234000,0.02828927647893198
2020-01-29,78.18340301513672,79.02950436307852,77.46988569545148,78.20992276333985,216229200,0.0209324092693981
2020-01-30,78.07010650634766,78.1231386457578,76.83591201430718,77.26740045058162,126743200,-0.0014491120163588889
2020-01-31,74.60856628417969,77.78324080814086,74.31448034488959,77.36139664518089,199588400,-0.04433886896114991
2020-02-03,74.4036636352539,75.5679502030693,72.85127664058147,73.35266528651083,173788400,-0.00274636893765412
2020-02-04,76.8600082397461,77.05044280806926,75.60170706629567,76.00667569866678,136616400,0.033013758791957226
2020-02-05,77.48677062988281,78.28465836318001,76.88413594573808,77.98574655750554,118826800,0.008154596967797412
2020-02-06,78.39311981201172,78.39553270453209,77.19990767879175,77.75674147890366,105425600,0.011696824822628127
2020-02-07,77.32754516601562,78.141823360646,76.83704482888538,77.89294895065062,117684000,-0.013592706203699567
2020-02-10,77.69479370117188,77.69479370117188,75.8342789707218,75.91401226143752,109348800,0.004749258939590106
2020-02-11,77.22604370117188,78.26262078747321,77.00858188468877,78.19013597325772,94323200,-0.0060332227897135215
2020-02-12,79.06001281738281,79.06484268174145,77.67549348632544,77.67549348632544,113730400,0.023748065138588847
2020-02-13,78.49700927734375,78.82320573508036,78.12974054369347,78.3327054260137,94747600,-0.007121217414162606
2020-02-14,78.5163345336914,78.76520890109116,78.00891869878639,78.46558778851511,80113600,0.00024619098900169334
2020-02-18,77.07865142822266,77.25987082813228,76.01791033464364,76.19912973455325,152531200,-0.0183106243306842
2020-02-19,78.19499969482422,78.42454732896218,77.32031481331299,77.32031481331299,93984000,0.014483235577118725
2020-02-20,77.39277648925781,78.44385067885128,76.88777921917897,77.95576899229526,100566000,-0.010259264770091203
2020-02-21,75.64097595214844,77.42901329626612,75.0248329307541,76.98683382307465,129554000,-0.022635194349856724
2020-02-24,72.04801940917969,73.49777501677713,69.8854717188165,71.82572767869755,222195200,-0.0475001346524363
2020-02-25,69.60758972167969,73.09908711151304,69.13642361597664,72.71732141374063,230673600,-0.03387226612906813
2020-02-26,70.71180725097656,71.97551316759632,69.22580967000033,69.23305815092856,198054800,0.015863464511729264
2020-02-27,66.08952331542969,69.10501764925158,65.95421338126829,67.92105203842019,320605600,-0.06536792249052636
2020-02-28,66.05084228515625,67.27105731603613,61.94562123770189,62.160671794936235,426510000,-0.0005852823311922606
2020-03-02,72.20024108886719,72.83571844288954,67.10435128397388,68.20616489725688,341397200,0.0931009899489641
2020-03-03,69.90719604492188,73.45426192334152,69.05666829287019,73.37452863350472,319475600,-0.031759520596654656
2020-03-04,73.14981842041016,73.3092923901448,70.82779719372856,71.6275782870545,219178400,0.04638467223609699
2020-03-05,70.77706909179688,72.37904277817594,70.41221158595323,71.40529059680607,187572800,-0.03243684509203426
2020-03-06,69.83715057373047,70.2696631046371,67.95247104471461,68.13852037839982,226176800,-0.013279986443735736
2020-03-09,64.31359100341797,67.19376858532901,63.54763339444034,63.728852881306615,286744800,-0.07909199509050713
2020-03-10,68.94552612304688,69.21131605967966,65.0867606135554,66.96419837707879,285290000,0.07202109301255999
2020-03-11,66.551025390625,67.9500415324096,65.68841908631278,67.02461750309321,255598800,-0.03473032794250375
2020-03-12,59.97880172729492,65.23899909398826,59.92322879744106,61.8417392125565,418474000,-0.09875465666763272
2020-03-13,67.16475677490234,67.6359302649127,61.119275269390535,64.00429300943405,370732000,0.11980824625806519
2020-03-16,58.52421951293945,62.60044418179931,57.99022457275424,58.46139441002403,322423600,-0.12864689275837038
2020-03-17,61.09752655029297,62.24524591333619,57.60361433805932,59.804826482410455,324056000,0.043969950539614944
2020-03-18,59.60186004638672,60.40647473225053,57.29433197423103,57.934642818544056,300233600,-0.024479984515822895
2020-03-19,59.14519119262695,61.09269547807698,58.62086339938416,59.775834978401704,271857200,-0.007661989968171357
2020-03-20,55.39031982421875,60.84864774255849,55.09070239617697,59.72508515259065,401693200,-0.06348565779725279
2020-03-23,54.21360778808594,55.211524041383235,51.37208822817037,55.11004159498472,336752800,-0.021244001476559582
2020-03-24,59.652618408203125,59.848334846629584,56.612963377579604,57.110712267138126,287531200,0.10032556109118551
2020-03-25,59.32399368286133,62.399890444761496,59.02920978154729,60.587696143364745,303602000,-0.0055089740251302866
2020-03-26,62.445796966552734,62.50378482179249,59.526955709117544,59.5656167372231,252087200,0.05262294545408008
2020-03-27,59.86040496826172,61.82482113234886,59.69368249851185,61.07094946417779,204216800,-0.04140217795083634
2020-03-30,61.56869888305664,61.74025490515105,60.2615017965214,60.5852833250574,167976400,0.028537961206588358
2020-03-31,61.443050384521484,63.42438208826982,60.88972867869349,61.759583420299464,197002000,-0.002040785347337204
2020-04-01,58.21009063720703,60.0971881377315,57.77999687313771,59.560778398378844,176218400,-0.05261717520666731
2020-04-02,59.18143081665039,59.234588810411715,57.24117510511811,58.072368803656616,165934000,0.016686800669959645
2020-04-03,58.33091354370117,59.3674871060243,57.741345715951596,58.66677342106095,129880000,-0.014371353669771825
2020-04-06,63.419559478759766,63.57419624282321,60.256676873255664,60.62394564001491,201820400,0.08723754911272241
2020-04-07,62.68500900268555,65.64976368215225,62.58111162954673,65.43229446081726,202887200,-0.01158239637915226
2020-04-08,64.28943634033203,64.60354721400684,63.119967298776004,63.484817571524864,168895200,0.02559507230154101
2020-04-09,64.75333404541016,65.25592013573771,63.95839000283478,64.92489377394622,161834800,0.007215768740331807
2020-04-13,66.02427673339844,66.13301133720609,64.23140932290158,64.83064420547504,131022800,0.019627447863873604
2020-04-14,69.35871887207031,69.64867293181604,67.1840855454915,67.6552590491188,194994800,0.0505032740023208
2020-04-15,68.72566986083984,69.18475770892147,67.8074941646766,68.23516945822269,131154400,-0.009127172784118232
2020-04-16,69.27173614501953,69.63659364674618,68.22308052874929,69.43845862105105,157125200,0.007945594204980422
2020-04-17,68.33180236816406,69.33455576393993,66.89654391550201,68.78847886393716,215250000,-0.013568791965712035
2020-04-20,66.9134521484375,68.06117506076643,66.8941253228232,67.15991526149827,130015200,-0.020756809722135672
2020-04-21,64.84513854980469,66.99077762058634,64.1347578473476,66.75640021366904,180991600,-0.030910280851219052
2020-04-22,66.71290588378906,67.14782951135057,65.77056644151477,66.11125243793057,116862400,0.028803505949020813
2020-04-23,66.45436096191406,68.07808706003861,66.41569993888298,66.6573258024501,124814400,-0.003875485836659198
2020-04-24,68.37290954589844,68.3825766505781,66.93040203029196,66.97873017984996,126161200,0.028870168281114328
2020-04-27,68.42121124267578,68.75223755503086,67.64317552817161,68.09017755648323,117087600,0.0007064449516356319
2020-04-28,67.3121566772461,69.06394488685403,67.2203450064915,68.88272541689459,112004800,-0.016209221457598955
2020-04-29,69.52302551269531,69.99178036647727,68.59518290617446,68.79814778505363,137280800,0.032845015589829885
2020-04-30,70.98969268798828,71.16608226501852,69.67283584195576,70.06185003558508,183064000,0.02109613562524193
2020-05-01,69.84681701660156,72.24616099497416,69.06878114170213,69.1654300495363,240616800,-0.016099177614556703
2020-05-04,70.83506774902344,70.96312921364829,69.18234705743826,69.87098252239187,133568000,0.014148829891374781
2020-05-05,71.89820861816406,72.7294023781066,71.14916678667844,71.29414381435919,147751200,0.015008680063770763
2020-05-06,72.6399917602539,73.27063178737225,72.21472783850132,72.59891211487862,142333600,0.010317129680230241
2020-05-07,73.39146423339844,73.7369949485584,72.9637889533335,73.2658213930559,115215200,0.010345161872054476
2020-05-08,75.1382827758789,75.19158466112692,73.72336874196486,74.05044815626871,133838400,0.023801385634237615
2020-05-11,76.32061767578125,76.81486350373997,74.4380975285037,74.64646215282984,145946400,0.015735452770846425
2020-05-12,75.44841003417969,77.45448798811958,75.32727004325628,77.00384337710936,162301200,-0.011428204699637012
2020-05-13,74.53743743896484,76.54836579208815,73.46171369194431,75.62769739388037,200622400,-0.01207411255985591
2020-05-14,74.99534606933594,75.0559160635201,73.05468108965971,73.77667808210235,158929200,0.006143337443631047
2020-05-15,74.55196380615234,74.5979975896763,72.7348641211466,72.76878686428954,166348400,-0.005912130371045543
2020-05-18,76.30850982666016,76.68162311206635,75.18433442581173,75.8748339325949,135178400,0.02356136486324001
2020-05-19,75.86756134033203,77.17102150533867,75.83606375790906,76.32546668705436,101729600,-0.005778496884944695
2020-05-20,77.34305572509766,77.41331160943199,76.68647152801736,76.72523721961544,111504800,0.019448290662022805
2020-05-21,76.76640319824219,77.74521626092047,76.52896618682993,77.20492931373624,102688800,-0.007455776364785449
2020-05-22,77.26068115234375,77.3430554740474,76.40300778879455,76.5047612593345,81803200,0.006438727535861499
2020-05-26,76.73736572265625,78.55688393734103,76.68163864733704,78.3775990597584,125522000,-0.0067733732330889085
2020-05-27,77.07169342041016,77.21706291080646,75.85545038481993,76.59440888025136,112945200,0.004356778403916461
2020-05-28,77.10562133789062,78.36305531429218,76.47084882755918,76.74704422339656,133560800,0.0004402124304625499
2020-05-29,77.03050994873047,77.8082267406315,76.67435802451047,77.34789618259597,153532400,-0.0009741363581132756
2020-06-01,77.97782135009766,78.09896135300481,76.8536385740957,76.98447184749915,80791200,0.012297872648093566
2020-06-02,78.33882141113281,78.36305089208805,77.2703656270627,77.71131704152964,87642800,0.004629522276781373
2020-06-03,78.77007293701172,79.03173947926652,78.08684155798949,78.65862620653965,104491200,0.005504952948112818
2020-06-04,78.09168243408203,78.89120338502829,77.71856920653472,78.59320375117642,87560400,-0.008612287352738113
2020-06-05,80.3157958984375,80.37636588026136,78.31214356147102,78.34121596973901,137250400,0.028480798402990892
2020-06-08,80.79067993164062,80.82460267780965,79.30308470158906,80.01296326734492,95654400,0.005912710294294188
2020-06-09,83.3418960571289,83.7343884798814,80.43938634656227,80.47088393003234,147712400,0.031578099449675934
2020-06-10,85.486083984375,85.95368266276594,83.85069379935202,84.2892200574616,166651600,0.025727611545774076
2020-06-11,81.3818359375,85.05480096655532,81.2800824962617,84.63081104253492,201662400,-0.048010715377080126
2020-06-12,82.08446502685547,84.26498513269779,80.97482582626513,83.51876594974783,200146000,0.008633733575328595
2020-06-15,83.099609375,83.75134312369018,80.57747385342842,80.73980469603605,138808800,0.01236707028318218
2020-06-16,85.30192565917969,85.57328542706455,83.51874869015089,85.1517132659384,165428800,0.02650212559052334
2020-06-17,85.1832275390625,86.10631378252053,85.06208753447432,86.04574378022643,114406400,-0.0013915057508951945
2020-06-18,85.21715545654297,85.63387739334637,84.60903023062069,85.1396240743936,96820400,0.0003982934018895712
2020-06-19,84.73015594482422,86.38735014117718,83.62293464807695,85.92217671437545,264476000,-0.005714806004843642
2020-06-22,86.94700622558594,87.08995051171077,85.07660467814306,85.12263846107449,135445200,0.026163651607171712
2020-06-23,88.8028793334961,90.22021867227018,87.77076426941889,88.18991128978877,212155600,0.021344876476770747
2020-06-24,87.23534393310547,89.35045118216385,86.86223062980297,88.43220783059057,192623200,-0.017651853320023614
2020-06-25,88.3934097290039,88.43217540547836,86.63203728063971,87.39037465274075,137522400,0.013275190349297805
2020-06-26,85.67745208740234,88.50970503609403,85.52965748660716,88.28922941444655,205256800,-0.030725793358669318
2020-06-29,87.65206146240234,87.74655421504602,85.10812136493809,85.5854132789762,130646000,0.02304701326768721
2020-06-30,88.38372802734375,88.66962400453063,87.22078715611465,87.24016629998945,140223200,0.008347397114615962
2020-07-01,88.21656036376953,89.00397030229519,88.16810880383152,88.46126551068063,110737200,-0.0018913850694609602
2020-07-02,88.21656036376953,89.75746488824406,88.10269587070599,89.12269252080957,114041600,0.0
2020-07-06,90.57636260986328,91.04396114826625,89.61208572768216,89.64358330482388,118655600,0.026750104927724117
2020-07-07,90.29532623291016,91.73204473813118,90.183879512503,90.95432807349727,112424400,-0.0031027562694654343
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000,0.023290206856857232
2020-07-09,92.79564666748047,93.34319433054527,91.74899550161554,93.28989244541889,125642800,0.004300117093514633
2020-07-10,92.95797729492188,93.01612951561695,91.78050018746696,92.39104305128085,90257200,0.0017493345137524763
2020-07-13,92.52915954589844,96.86839541410872,92.31595195399946,94.26146013937891,191649200,-0.004613027967066863
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200,0.016548342502487268
2020-07-15,94.70724487304688,96.18272909779543,93.51038115292206,95.93318100843004,153198000,0.00687729748845789
2020-07-16,93.54188537597656,94.39713348994569,92.94345347342261,93.58065106367306,110577600,-0.01230486113953011
2020-07-17,93.3528823852539,94.14756028670367,92.88043354830123,93.99250497104849,92186800,-0.0020205172256576587
2020-07-20,95.3202133178711,95.45831468469305,93.09608481622666,93.44012565034129,90318000,0.02107413164275207
2020-07-21,94.00462341308594,96.18514302833793,93.75507535287011,96.11003683309417,103433200,-0.013801793544019558
2020-07-22,94.26872253417969,94.94952872983103,93.61941392094188,93.70663117027293,89001600,0.0028094269356648827
2020-07-23,89.97795104980469,94.07974983333283,89.168736705882,94.00221845583387,197004400,-0.04551638517026968
2020-07-24,89.75504302978516,90.09908386887433,86.39219558540321,88.17780532258647,185438800,-0.00247736270295984
2020-07-27,91.88226318359375,91.97433076494785,90.59333922603253,90.81623268150157,121214000,0.02370028559958115
2020-07-28,90.37285614013672,91.63028980605597,90.3680058085899,91.45342276195278,103625600,-0.01642762151429622
2020-07-29,92.10518646240234,92.2893216699513,90.81867996372323,90.8550204931604,90329200,0.01916870171259588
2020-07-30,93.21965026855469,93.32382888856975,90.87195660039106,91.27898520449537,158130000,0.012099902828026643
2020-07-31,102.97868347167969,103.12889587437893,97.71151174507618,99.70790378289954,374336800,0.10468858416664717
2020-08-03,105.57350158691406,108.19012242087766,104.56077304212948,104.85877268635082,308151200,0.02519762369993761
2020-08-04,106.2785415649414,107.36880152265259,105.04048696818748,105.76248400195036,173071600,0.0066781907148065756
2020-08-05,106.66377258300781,106.98358396526419,105.53474686841106,105.99992773294753,121776800,0.0036247300009382144
2020-08-06,110.38516998291016,110.8794231758555,106.406937145771,106.99567567916016,202428800,0.03488904723491082
2020-08-07,107.87547302246094,110.36331995262405,107.07936230109387,109.90701123297559,198045600,-0.022735816422058908
2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861051,212403600,0.014535002553846876
2020-08-11,106.18860626220703,109.20557448641424,105.92889749318043,108.70800797992307,187902400,-0.029739899787876833
2020-08-12,109.71773529052734,109.97501457851946,107.08425578636121,107.27842631827305,165598000,0.03323453572416213
2020-08-13,111.65946197509766,112.66188375277733,110.60849386446708,111.09635710424106,210082000,0.01769747324285098
2020-08-14,111.55994415283203,111.64974819993897,109.75170070282874,111.48470252378944,165565200,-0.0008912618823814222
2020-08-17,111.2686767578125,112.70556367842538,110.64247058340116,112.68129051352851,119561600,-0.0026108599930859677
2020-08-18,112.19586181640625,112.62061629597079,110.68616274132592,111.02111317320909,105633600,0.008332848790966185
2020-08-19,112.33662414550781,113.74923783578949,112.24196843606359,112.60361413274605,145538000,0.001254612485903417
2020-08-20,114.829345703125,114.94342292138063,112.36091202603218,112.37790398361146,126907200,0.022189749572574025
2020-08-21,120.74676513671875,121.22976923366335,115.77592204362502,115.78805492165831,338054800,0.05153229252818692
2020-08-24,122.19093322753906,125.03315266970756,120.32686973134855,124.94819288976294,345937600,0.011960304602654181
2020-08-25,121.18850708007812,121.53316822878249,119.4676456893335,121.06472653687041,211495600,-0.008203768651101617
2020-08-26,122.8365478515625,123.29285663343889,121.43849667426107,122.50402701142234,163022400,0.013598985672753638
2020-08-27,121.36811828613281,123.77101327398971,120.22491675397727,123.43849242247208,155552400,-0.011954337622742006
2020-08-28,121.17151641845703,122.75887903183632,120.9482136928383,122.34140581995463,187630000,-0.00161988066101737
2020-08-31,125.28071594238281,127.1836224608346,122.32928572568825,123.8632579117057,225702700,0.03391225632379613
2020-09-01,130.2709503173828,130.87289803905446,126.72729105741708,128.89232070779244,151948100,0.0398324222324451
2020-09-02,127.57195281982422,133.96026120747115,123.30014277535787,133.5816235663219,200119000,-0.02071833736518347
2020-09-03,117.35842895507812,125.08653127360425,116.9895020715435,123.21276461682936,257599600,-0.08006088829863045
2020-09-04,117.43609619140625,120.09627025828247,107.65946373638324,116.5720249717954,332607200,0.0006617951264313859
